row_id,tweet_id,text,raw_content,date,post_type,language,like_count,retweet_count,reply_count,retweeted_tweet,quoted_tweet,in_reply_to_screen_name,hashtags,mentioned_users,user,user_id,url,dataset_split,sampled_at
274,1801041255821897910,@herotimeszero Sorry this is like the 2nd post I have seen about a battery is this a reference to another stupid maga theory? If so plz tell me,@herotimeszero Sorry this is like the 2nd post I have seen about a battery is this a reference to another stupid maga theory? If so plz tell me,2024-06-12,reply,en,2,0,2,False,False,herotimeszero,[],[],"""{'id': 1529558403642630144, 'id_str': '1529558403642630144', 'url': 'https://twitter.com/BelZombie', 'username': 'BelZombie', 'rawDescription': 'Fan of all things nerdy, good natured, and Pro-LGBTQ. \ud83d\udc99 Please NO DMs', 'created': datetime.datetime(2022, 5, 25, 20, 22, 7, tzinfo=datetime.timezone.utc), 'followersCount': 1657, 'friendsCount': 2335, 'statusesCount': 6573, 'favouritesCount': 6368, 'listedCount': 5, 'mediaCount': 79, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1529560128306876416/644rrvSl_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/bel_zombie/status/1801041255821897910,,2026-02-15 17:25:41.192625
275,1801040708612010428,"@_wake_up_USA Fundraising for his Memorial “Tapestry? 🤡
Biden simply cannot physically perform for 4 more yrs.","@_wake_up_USA Fundraising for his Memorial “Tapestry? 🤡
Biden simply cannot physically perform for 4 more yrs.",2024-06-12,reply,en,1,0,0,False,False,_wake_up_USA,[],[],"""{'id': 2562550908, 'id_str': '2562550908', 'url': 'https://twitter.com/NC ShangriLa \ud83c\udfdd', 'username': 'NC ShangriLa \ud83c\udfdd', 'rawDescription': '\ud83d\udca6 Water Lover. Get a Dog/Train it. CONSERVATIVE values lead to greater stability in life, government, & business. I don\u2019t PM where I Tweet.', 'created': datetime.datetime(2014, 6, 12, 3, 14, 38, tzinfo=datetime.timezone.utc), 'followersCount': 15694, 'friendsCount': 12786, 'statusesCount': 50768, 'favouritesCount': 31361, 'listedCount': 19, 'mediaCount': 8498, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823158809117839360/H1qrNARL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/NCShangriLa/status/1801040708612010428,,2026-02-15 17:25:41.192625
276,1801040703008497914,@muchocool @fatbastard59 @JoeFnMiller @theliamnissan Great the plan is backfiring massively. Trumps polls are higher and Biden’s are even lower.,@muchocool @fatbastard59 @JoeFnMiller @theliamnissan Great the plan is backfiring massively. Trumps polls are higher and Biden’s are even lower.,2024-06-12,reply,en,0,0,1,False,False,muchocool,[],[],"""{'id': 1679135669505892352, 'id_str': '1679135669505892352', 'url': 'https://twitter.com/John Wayne', 'username': 'John Wayne', 'rawDescription': '', 'created': datetime.datetime(2023, 7, 12, 14, 28, 52, tzinfo=datetime.timezone.utc), 'followersCount': 64, 'friendsCount': 9, 'statusesCount': 4608, 'favouritesCount': 509, 'listedCount': 3, 'mediaCount': 769, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1679136164328996866/cAEWBcC-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/MikeHunt6969247/status/1801040703008497914,,2026-02-15 17:25:41.192625
277,1801038929618940172,"@GigaBeers Millions haven't came in in 4 years. At about 5,700 processed per day, it would take a decade+ to get those numbers. THIS explains why you guys think there's enough Q/MAGA left to win a POTUS election. 
Only about 3 million of you left. 45 million R voters left on J6.","@GigaBeers Millions haven't came in in 4 years. At about 5,700 processed per day, it would take a decade+ to get those numbers. THIS explains why you guys think there's enough Q/MAGA left to win a POTUS election. 
Only about 3 million of you left. 45 million R voters left on J6.",2024-06-12,reply,en,0,0,0,False,False,GigaBeers,[],[],"""{'id': 1721886299555336192, 'id_str': '1721886299555336192', 'url': 'https://twitter.com/Dee Houpt', 'username': 'Dee Houpt', 'rawDescription': '', 'created': datetime.datetime(2023, 11, 7, 13, 46, 40, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 31, 'statusesCount': 1725, 'favouritesCount': 785, 'listedCount': 0, 'mediaCount': 72, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1721886893552570368/qH7ub1-k_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/HouptDee86480/status/1801038929618940172,,2026-02-15 17:25:41.192625
278,1801040681177116952,@LindaDickson58 Go ahead and vote Conservative in the next federal election. Things in AB are actual better than most provinces. The Turd Trudeau needs flushed along with his coalition turd partner Singh. Go Poilievre……,@LindaDickson58 Go ahead and vote Conservative in the next federal election. Things in AB are actual better than most provinces. The Turd Trudeau needs flushed along with his coalition turd partner Singh. Go Poilievre……,2024-06-12,reply,en,0,0,0,False,False,LindaDickson58,[],[],"""{'id': 1667009724230037504, 'id_str': '1667009724230037504', 'url': 'https://twitter.com/Gary Gray', 'username': 'Gary Gray', 'rawDescription': '', 'created': datetime.datetime(2023, 6, 9, 3, 26, 43, tzinfo=datetime.timezone.utc), 'followersCount': 51, 'friendsCount': 35, 'statusesCount': 1096, 'favouritesCount': 1458, 'listedCount': 1, 'mediaCount': 2, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1667010309176033280/Mv3uoQKl_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/garygraykx/status/1801040681177116952,,2026-02-15 17:25:41.192625
279,1801040854741586244,"@AZ_Brittney Remember, Hunter Biden was/is not the President of the United States but Trump is","@AZ_Brittney Remember, Hunter Biden was/is not the President of the United States but Trump is",2024-06-12,reply,en,0,0,0,False,False,AZ_Brittney,[],[],"""{'id': 1597411908310769667, 'id_str': '1597411908310769667', 'url': 'https://twitter.com/L Hoehn', 'username': 'L Hoehn', 'rawDescription': '', 'created': datetime.datetime(2022, 11, 29, 2, 8, 29, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 128, 'statusesCount': 1863, 'favouritesCount': 1172, 'listedCount': 0, 'mediaCount': 26, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/hoehn606/status/1801040854741586244,,2026-02-15 17:25:41.192625
280,1801041623670751462,@TheDunkCentral @PabloTorre League of liberals.  It shouldn't matter.  She is majority owner.,@TheDunkCentral @PabloTorre League of liberals.  It shouldn't matter.  She is majority owner.,2024-06-12,reply,en,0,0,0,False,False,TheDunkCentral,[],[],"""{'id': 1799462929261273088, 'id_str': '1799462929261273088', 'url': 'https://twitter.com/PhoenixSunsFan', 'username': 'PhoenixSunsFan', 'rawDescription': 'Diehard @Suns fan.\\n@Chiefs fan since Super Bowl IV.\\nMAGA Trump 2024.\\nNo DMs.', 'created': datetime.datetime(2024, 6, 8, 15, 26, 41, tzinfo=datetime.timezone.utc), 'followersCount': 257, 'friendsCount': 429, 'statusesCount': 12419, 'favouritesCount': 24632, 'listedCount': 0, 'mediaCount': 19, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1815111291746533376/UR0L45NB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/PhoenixSuns100/status/1801041623670751462,,2026-02-15 17:25:41.192625
281,1801040246181663076,@TheOnlyEsta @ChaoticLeftistW Using Biden as a net strength for your argument is the diarrhea to single ply as a viable defense argument.,@TheOnlyEsta @ChaoticLeftistW Using Biden as a net strength for your argument is the diarrhea to single ply as a viable defense argument.,2024-06-12,reply,en,0,0,0,False,False,TheOnlyEsta,[],[],"""{'id': 1767997847398658052, 'id_str': '1767997847398658052', 'url': 'https://twitter.com/Conflicted e/acc AnCap', 'username': 'Conflicted e/acc AnCap', 'rawDescription': 'Anarcho-Capitalist // Environmentalist, e/acc // human centric, 2A advocate // Anti war. Embrace ideological hypocrisy. Truth above all. Agorism advocate.', 'created': datetime.datetime(2024, 3, 13, 19, 35, 34, tzinfo=datetime.timezone.utc), 'followersCount': 52, 'friendsCount': 37, 'statusesCount': 1443, 'favouritesCount': 3495, 'listedCount': 0, 'mediaCount': 37, 'location': 'New Mexico, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1798431829697118208/1E5Rfx0y_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/__deadrabbits__/status/1801040246181663076,,2026-02-15 17:25:41.192625
282,1801040825968943124,"@MiaFarrow He made him the bagman for the ""10% for the big guy'. How is that a good father? He also had an affair with Jill Biden while his wife was alive, and she got into a wreck, killing her and his infant daughter.  Is that a good father? How about showering with his underage daughter?","@MiaFarrow He made him the bagman for the ""10% for the big guy'. How is that a good father? He also had an affair with Jill Biden while his wife was alive, and she got into a wreck, killing her and his infant daughter.  Is that a good father? How about showering with his underage daughter?",2024-06-12,reply,en,1,0,0,False,False,MiaFarrow,[],[],"""{'id': 1597986624503271424, 'id_str': '1597986624503271424', 'url': 'https://twitter.com/AngieO', 'username': 'AngieO', 'rawDescription': '', 'created': datetime.datetime(2022, 11, 30, 16, 11, 26, tzinfo=datetime.timezone.utc), 'followersCount': 440, 'friendsCount': 189, 'statusesCount': 21187, 'favouritesCount': 31451, 'listedCount': 0, 'mediaCount': 20, 'location': 'Missouri, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1701724790250176512/K1u2FHFF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/AngieROwens/status/1801040825968943124,,2026-02-15 17:25:41.192625
283,1801041303385358447,@Tra_guyStiles @MarioNawfal Biden ain't on this planet anymore!,@Tra_guyStiles @MarioNawfal Biden ain't on this planet anymore!,2024-06-12,reply,en,0,0,0,False,False,Tra_guyStiles,[],[],"""{'id': 1741384107152859136, 'id_str': '1741384107152859136', 'url': 'https://twitter.com/Ru5tpr00f247', 'username': 'Ru5tpr00f247', 'rawDescription': '', 'created': datetime.datetime(2023, 12, 31, 9, 1, 53, tzinfo=datetime.timezone.utc), 'followersCount': 184, 'friendsCount': 90, 'statusesCount': 1327, 'favouritesCount': 3214, 'listedCount': 0, 'mediaCount': 5, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1741384310979190784/Hv_v7fJa_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/ru5tpr00f28493/status/1801041303385358447,,2026-02-15 17:25:41.192625
284,1801040947074961426,"@atensnut If si don’t want to dance so I am not well !
Crazy Maga https://t.co/dsSCEv7DCf","@atensnut If si don’t want to dance so I am not well !
Crazy Maga https://t.co/dsSCEv7DCf",2024-06-12,reply,en,0,0,0,False,False,atensnut,[],[],"""{'id': 779113169256079360, 'id_str': '779113169256079360', 'url': 'https://twitter.com/Nirina H', 'username': 'Nirina H', 'rawDescription': '', 'created': datetime.datetime(2016, 9, 23, 0, 20, 29, tzinfo=datetime.timezone.utc), 'followersCount': 330, 'friendsCount': 549, 'statusesCount': 10922, 'favouritesCount': 13852, 'listedCount': 2, 'mediaCount': 1028, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Vorombaza/status/1801040947074961426,,2026-02-15 17:25:41.192625
285,1801040801746559196,You MAGA GOP cult members want these tapes so you can cut and splice the audio to make President Biden look bad.  No other reason. https://t.co/i7Zu8urRoh,You MAGA GOP cult members want these tapes so you can cut and splice the audio to make President Biden look bad.  No other reason. https://t.co/i7Zu8urRoh,2024-06-12,reply,en,0,0,0,False,True,,[],[],"""{'id': 69978497, 'id_str': '69978497', 'url': 'https://twitter.com/Tom Conrad', 'username': 'Tom Conrad', 'rawDescription': 'Duke basketball fan, Steely Dan fan.', 'created': datetime.datetime(2009, 8, 29, 22, 24, 10, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1367, 'statusesCount': 10082, 'favouritesCount': 6298, 'listedCount': 1, 'mediaCount': 4380, 'location': 'Duncannon PA or Steelton PA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/787788367308136448/lx7rmbSP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/realTomConrad/status/1801040801746559196,,2026-02-15 17:25:41.192625
286,1801039925527081083,@FFT1776 @4Mischief Biden’s kids probably never got hugs growing up.,@FFT1776 @4Mischief Biden’s kids probably never got hugs growing up.,2024-06-12,reply,en,0,0,0,False,False,FFT1776,[],[],"""{'id': 1121118213272739843, 'id_str': '1121118213272739843', 'url': 'https://twitter.com/Sheryl', 'username': 'Sheryl', 'rawDescription': 'Mother, Grandmother & crafter.\\nAlso - I love America!', 'created': datetime.datetime(2019, 4, 24, 18, 26, 26, tzinfo=datetime.timezone.utc), 'followersCount': 1676, 'friendsCount': 1837, 'statusesCount': 59778, 'favouritesCount': 264678, 'listedCount': 2, 'mediaCount': 120, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Sheryl36629842/status/1801039925527081083,,2026-02-15 17:25:41.192625
287,1801041766230929851,"@NRSC Biden will blow Trump away, just like he did four years ago.","@NRSC Biden will blow Trump away, just like he did four years ago.",2024-06-12,reply,en,0,0,0,False,False,NRSC,[],[],"""{'id': 1347566255654404097, 'id_str': '1347566255654404097', 'url': 'https://twitter.com/Tony Longhurst', 'username': 'Tony Longhurst', 'rawDescription': '', 'created': datetime.datetime(2021, 1, 8, 15, 30, 43, tzinfo=datetime.timezone.utc), 'followersCount': 98, 'friendsCount': 23, 'statusesCount': 1008, 'favouritesCount': 481, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1351649715486527490/bGuoENag_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/TonyLonghurst6/status/1801041766230929851,,2026-02-15 17:25:41.192625
288,1801038959058767960,@Sumacmpa @ABC @GOP It's hilarious how rabid anti-gunners became pro-gun overnight,@Sumacmpa @ABC @GOP It's hilarious how rabid anti-gunners became pro-gun overnight,2024-06-12,reply,en,0,0,0,False,False,Sumacmpa,[],[],"""{'id': 1604844392342294531, 'id_str': '1604844392342294531', 'url': 'https://twitter.com/325AIR', 'username': '325AIR', 'rawDescription': 'Combat veteran - 82nd Airborne Division, 2nd Infantry Division then 75th Ranger Regiment', 'created': datetime.datetime(2022, 12, 19, 14, 21, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1365, 'friendsCount': 613, 'statusesCount': 23754, 'favouritesCount': 68782, 'listedCount': 0, 'mediaCount': 2403, 'location': 'Detroit', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1614966234310758401/hLRPVyNA_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/325AIR1/status/1801038959058767960,,2026-02-15 17:25:41.192625
289,1801041363040956428,"Help me connect with Arizona MAGA we need to stand strong and take our state back from the corrupt people manipulating our government 
Tag and share with AZ MAGA
#AZMAGA 
#TrumpAZ
#karilake
@KariLake
@charliekirk11 https://t.co/9GKZcSmuXR","Help me connect with Arizona MAGA we need to stand strong and take our state back from the corrupt people manipulating our government 
Tag and share with AZ MAGA
#AZMAGA 
#TrumpAZ
#karilake
@KariLake
@charliekirk11 https://t.co/9GKZcSmuXR",2024-06-12,reply,en,20,3,5,False,False,,[],[],"""{'id': 332416137, 'id_str': '332416137', 'url': 'https://twitter.com/Jason hartwick', 'username': 'Jason hartwick', 'rawDescription': 'I am a proud husband dad son and grandpa I hope we leave a better country for our kids then the craziness the last few years Trump 2024', 'created': datetime.datetime(2011, 7, 9, 19, 26, tzinfo=datetime.timezone.utc), 'followersCount': 4601, 'friendsCount': 7150, 'statusesCount': 5899, 'favouritesCount': 4668, 'listedCount': 4, 'mediaCount': 509, 'location': 'Bullhead City, AZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1805387232771293187/bE21eppA_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/jaywick83/status/1801041363040956428,,2026-02-15 17:25:41.192625
